42.3510973,-71.1133662,2023-2-26 12:13:17,9880666,1521,8498
42.3510950,-71.1133477,2023-2-26 12:13:18,9728244,1518,8904
42.3510926,-71.1133321,2023-2-26 12:13:19,9818720,1425,9330
42.3510891,-71.1133143,2023-2-26 12:13:20,9707042,1503,9576
42.3510863,-71.1132961,2023-2-26 12:13:21,9788144,1470,9866
42.3510843,-71.1132793,2023-2-26 12:13:22,9993828,1525,10122
42.3510814,-71.1132623,2023-2-26 12:13:23,9966600,1457,10271
42.3510774,-71.1132438,2023-2-26 12:13:24,10649904,1686,10312
42.3510737,-71.1132268,2023-2-26 12:13:25,10344324,1156,10640
42.3510703,-71.1132079,2023-2-26 12:13:26,9959596,1484,10051
42.3510657,-71.1131935,2023-2-26 12:13:27,9959596,1017,9910
42.3510624,-71.1131825,2023-2-26 12:13:28,9483352,1245,10344
42.3510601,-71.1131701,2023-2-26 12:13:29,9425514,1340,10987
42.3510582,-71.1131554,2023-2-26 12:13:30,9595256,1477,11405
42.3510562,-71.1131390,2023-2-26 12:13:31,9568110,1579,11651
42.3510540,-71.1131220,2023-2-26 12:13:32,9900932,1576,11865
42.3510502,-71.1131053,2023-2-26 12:13:33,10264034,1578,12306
42.3510472,-71.1130886,2023-2-26 12:13:34,10170952,1477,12624
42.3510443,-71.1130715,2023-2-26 12:13:35,10009522,1545,13043
42.3510399,-71.1130530,2023-2-26 12:13:36,10135438,1561,13651
42.3510372,-71.1130355,2023-2-26 12:13:37,10072556,1455,14143
42.3510341,-71.1130177,2023-2-26 12:13:38,10221552,1587,14319
42.3510253,-71.1129925,2023-2-26 12:13:39,10290232,2004,14574
42.3510206,-71.1129746,2023-2-26 12:13:40,10800394,1636,14527
42.3510160,-71.1129578,2023-2-26 12:13:41,10657304,1516,14410
42.3510136,-71.1129415,2023-2-26 12:13:42,10182436,1560,14526
42.3510128,-71.1129265,2023-2-26 12:13:43,9465190,1505,14891
42.3510126,-71.1129096,2023-2-26 12:13:44,9323072,1604,15348
42.3510143,-71.1128898,2023-2-26 12:13:45,9005610,1770,15583
42.3510124,-71.1128721,2023-2-26 12:13:46,9831118,1539,15340
42.3510077,-71.1128537,2023-2-26 12:13:47,10561856,1604,15614
42.3510072,-71.1128384,2023-2-26 12:13:48,10379202,1275,16102
42.3509969,-71.1128201,2023-2-26 12:13:49,12489102,2282,17445
42.3509914,-71.1127994,2023-2-26 12:13:50,10848514,1613,17211
42.3509876,-71.1127822,2023-2-26 12:13:51,10835746,1455,17625
42.3509831,-71.1127643,2023-2-26 12:13:52,10560708,1511,17921
42.3509792,-71.1127476,2023-2-26 12:13:53,10359200,1571,18406
42.3509763,-71.1127318,2023-2-26 12:13:54,10120008,1455,18818
42.3509743,-71.1127151,2023-2-26 12:13:55,9975820,1392,18852
42.3509709,-71.1126978,2023-2-26 12:13:56,9989716,1344,18849
42.3509654,-71.1126787,2023-2-26 12:13:57,10080114,1420,19073
42.3509608,-71.1126600,2023-2-26 12:13:58,9782844,1372,19386
42.3509556,-71.1126416,2023-2-26 12:13:59,10035610,1480,19888
42.3509508,-71.1126236,2023-2-26 12:14:0,9954342,1377,20181
42.3509457,-71.1126069,2023-2-26 12:14:1,10287360,1315,20356
42.3509401,-71.1125897,2023-2-26 12:14:2,10412950,1376,20529
42.3509350,-71.1125718,2023-2-26 12:14:3,10116968,1456,20910
42.3509316,-71.1125517,2023-2-26 12:14:4,9594768,1621,20978
42.3509298,-71.1125342,2023-2-26 12:14:5,9659688,1467,20918
42.3509285,-71.1125163,2023-2-26 12:14:6,9004600,1450,20875
42.3509281,-71.1124999,2023-2-26 12:14:7,9194618,1403,20678
42.3509228,-71.1124808,2023-2-26 12:14:8,9836666,1506,21007
42.3509191,-71.1124622,2023-2-26 12:14:9,9814592,1538,21373
42.3509145,-71.1124426,2023-2-26 12:14:10,9906890,1582,21673
42.3509108,-71.1124235,2023-2-26 12:14:11,9920094,1579,21892
42.3509072,-71.1124053,2023-2-26 12:14:12,9690310,1396,22048
42.3509040,-71.1123877,2023-2-26 12:14:13,9789908,1455,22172
42.3509013,-71.1123702,2023-2-26 12:14:14,10094384,1503,22423
42.3508970,-71.1123517,2023-2-26 12:14:15,9723522,1393,22620
42.3508910,-71.1123325,2023-2-26 12:14:16,10643322,1660,22743
42.3508861,-71.1123118,2023-2-26 12:14:17,10084748,1660,22779
42.3508828,-71.1122916,2023-2-26 12:14:18,9400246,1507,22688
42.3508794,-71.1122745,2023-2-26 12:14:19,10171050,1383,22561
42.3508750,-71.1122573,2023-2-26 12:14:20,10265820,1454,22732
42.3508718,-71.1122394,2023-2-26 12:14:21,9950392,1455,22873
42.3508690,-71.1122212,2023-2-26 12:14:22,9950104,1501,23049
42.3508648,-71.1122026,2023-2-26 12:14:23,10486850,1579,23028
42.3508612,-71.1121836,2023-2-26 12:14:24,10144218,1548,22815
42.3508591,-71.1121658,2023-2-26 12:14:25,9716508,1392,22586
42.3508569,-71.1121478,2023-2-26 12:14:26,9746958,1517,22684
42.3508549,-71.1121292,2023-2-26 12:14:27,9723274,1528,22928
42.3508532,-71.1121111,2023-2-26 12:14:28,9769470,1487,23089
42.3508506,-71.1120930,2023-2-26 12:14:29,9965610,1510,23171
42.3508479,-71.1120741,2023-2-26 12:14:30,10024344,1593,23154
42.3508455,-71.1120559,2023-2-26 12:14:31,9905442,1468,22996
42.3508421,-71.1120386,2023-2-26 12:14:32,10339952,1456,22893
42.3508390,-71.1120213,2023-2-26 12:14:33,10108332,1452,23001
42.3508375,-71.1120031,2023-2-26 12:14:34,9510450,1504,23072
42.3508363,-71.1119844,2023-2-26 12:14:35,9527800,1506,23132
42.3508353,-71.1119658,2023-2-26 12:14:36,9432804,1511,23033
42.3508334,-71.1119469,2023-2-26 12:14:37,9599046,1542,23044
42.3508319,-71.1119286,2023-2-26 12:14:38,9644034,1473,22882
42.3508295,-71.1119116,2023-2-26 12:14:39,10081966,1426,22749
42.3508267,-71.1118942,2023-2-26 12:14:40,10027660,1435,22777
42.3508249,-71.1118759,2023-2-26 12:14:41,9621696,1490,22753
42.3508233,-71.1118573,2023-2-26 12:14:42,9497126,1486,22878
42.3508214,-71.1118383,2023-2-26 12:14:43,9759662,1534,22903
42.3508179,-71.1118197,2023-2-26 12:14:44,10524504,1573,22854
42.3508136,-71.1118014,2023-2-26 12:14:45,10707146,1564,22815
42.3508105,-71.1117825,2023-2-26 12:14:46,10341746,1591,22855
42.3508086,-71.1117644,2023-2-26 12:14:47,10098726,1474,22688
42.3508064,-71.1117468,2023-2-26 12:14:48,10080182,1474,22665
42.3508059,-71.1117288,2023-2-26 12:14:49,9672902,1488,22480
42.3508049,-71.1117104,2023-2-26 12:14:50,9515682,1527,22559
42.3508029,-71.1116911,2023-2-26 12:14:51,9700156,1568,22605
42.3508010,-71.1116717,2023-2-26 12:14:52,9652780,1596,22616
42.3507986,-71.1116532,2023-2-26 12:14:53,9906610,1461,22563
42.3507966,-71.1116344,2023-2-26 12:14:54,9716430,1593,22645
42.3507957,-71.1116150,2023-2-26 12:14:55,9575794,1525,22328
42.3507939,-71.1115956,2023-2-26 12:14:56,9976888,1581,22258
42.3507916,-71.1115771,2023-2-26 12:14:57,9952620,1477,22243
42.3507891,-71.1115594,2023-2-26 12:14:58,10142928,1422,22440
42.3507851,-71.1115417,2023-2-26 12:14:59,10762718,1510,22963
42.3507811,-71.1115238,2023-2-26 12:15:0,10976192,1545,22902
42.3507783,-71.1115057,2023-2-26 12:15:1,10397282,1466,22784
